TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline
3091;2024-03-05 00:12:18;450526402.15;1;0;30;0;5733;2024-03-05
3092;2024-03-05 00:12:40;268351773.42;16;1;14;1;5911;2024-03-05
3093;2024-03-05 00:12:46;96702465.5;23;0;2;0;6134;2024-03-05
3094;2024-03-05 00:12:49;162503152.08;1;0;21;0;4325;2024-03-05
3095;2024-03-05 00:12:52;74091490.81;18;7;29;7;6270;2024-03-05
3096;2024-03-05 00:12:54;294047990.51;3;3;28;3;1159;2024-03-05
3097;2024-03-05 00:13:02;71404789.01;23;0;24;0;6069;2024-03-05
3098;2024-03-05 00:13:22;79193889.73;26;4;10;4;3958;2024-03-05
3099;2024-03-05 00:13:32;80581848.1;12;1;23;1;5812;2024-03-05
3100;2024-03-05 00:13:32;264263195.11;21;0;29;0;5763;2024-03-05
3101;2024-03-05 00:13:51;181548726.95;12;2;16;2;1745;2024-03-05
3102;2024-03-05 00:14:05;46550718.65;25;6;20;6;687;2024-03-05
3103;2024-03-05 00:14:46;180422092.06;3;6;8;6;3253;2024-03-05
3104;2024-03-05 00:14:54;18839906.37;27;0;13;0;4200;2024-03-05
3105;2024-03-05 00:15:04;93842447.06;30;0;25;0;3700;2024-03-05
3106;2024-03-05 00:15:11;36309087.96;18;0;8;0;4963;2024-03-05
3107;2024-03-05 00:15:51;29182580.4;19;2;17;2;5889;2024-03-05
3108;2024-03-05 00:16:13;378423372.82;5;0;22;0;4358;2024-03-05
3109;2024-03-05 00:16:17;22140528.79;7;0;29;0;1872;2024-03-05
3110;2024-03-05 00:16:27;39197513.81;23;6;16;6;6994;2024-03-05
3111;2024-03-05 00:16:45;20431863.52;6;1;23;1;3477;2024-03-05
3112;2024-03-05 00:16:55;65023115.05;17;0;2;0;3644;2024-03-05
3113;2024-03-05 00:17:12;90950318.64;25;8;13;8;5355;2024-03-05
3114;2024-03-05 00:17:22;156160624.11;24;0;26;0;2717;2024-03-05
3115;2024-03-05 00:17:56;10876313.85;18;8;6;8;6163;2024-03-05
3116;2024-03-05 00:18:10;46477735.22;19;0;30;0;2562;2024-03-05
3117;2024-03-05 00:18:54;52806721.7;5;0;9;0;6978;2024-03-05
3118;2024-03-05 00:18:58;45586958.04;27;6;4;6;1271;2024-03-05
3119;2024-03-05 00:19:01;32239400.41;9;0;11;0;7;2024-03-05
3120;2024-03-05 00:19:12;16821862.35;22;0;28;0;5188;2024-03-05
3121;2024-03-05 00:19:25;49291605.79;15;0;17;0;7247;2024-03-05
3122;2024-03-05 00:19:57;18841700.88;2;2;16;2;217;2024-03-05
3123;2024-03-05 00:20:02;283851067.63;25;4;15;4;1053;2024-03-05
3124;2024-03-05 00:20:16;373028315.62;14;6;2;6;2408;2024-03-05
3125;2024-03-05 00:20:17;69591501.86;7;4;25;4;4144;2024-03-05
3126;2024-03-05 00:20:21;225352064.69;26;0;15;0;2308;2024-03-04
3127;2024-03-05 00:20:30;90439088.6;20;4;8;4;2363;2024-03-05
3128;2024-03-05 00:20:38;26163792.41;24;7;21;7;7176;2024-03-05
3129;2024-03-05 00:20:49;401961559.56;28;0;29;0;7491;2024-03-05
3130;2024-03-05 00:20:55;32719584.32;17;1;22;1;963;2024-03-05
3131;2024-03-05 00:20:59;23853072.95;20;0;25;0;1656;2024-03-05
3132;2024-03-05 00:21:00;122173231.03;14;0;18;0;1209;2024-03-05
3133;2024-03-05 00:21:04;55092141.83;23;5;7;5;3383;2024-03-05
3134;2024-03-05 00:21:46;83106152.98;8;5;16;5;5018;2024-03-05
3135;2024-03-05 00:21:58;121203161.45;7;4;10;4;6608;2024-03-05
3136;2024-03-05 00:22:01;32849424.49;22;0;20;0;5692;2024-03-05
3137;2024-03-05 00:22:07;275014371.54;28;3;15;3;1478;2024-03-05
3138;2024-03-05 00:22:10;17515663.34;27;0;10;0;1493;2024-03-05
3139;2024-03-05 00:22:13;25873627.15;11;0;9;0;3943;2024-03-05
3140;2024-03-05 00:23:05;180333004.21;21;0;5;0;665;2024-03-05
3141;2024-03-05 00:23:06;72895750.51;5;7;23;7;2249;2024-03-04
3142;2024-03-05 00:23:17;94228605.0;4;8;26;8;2176;2024-03-05
3143;2024-03-05 00:23:21;19820718.85;7;1;21;1;5884;2024-03-05
3144;2024-03-05 00:23:56;15550069.75;24;0;1;0;959;2024-03-05
3145;2024-03-05 00:24:01;120904046.67;30;0;10;0;5802;2024-03-05
3146;2024-03-05 00:24:28;137941031.57;10;0;22;0;1344;2024-03-05
3147;2024-03-05 00:24:32;121288931.99;24;4;9;4;5042;2024-03-05
3148;2024-03-05 00:24:39;47968776.0;17;0;6;0;7495;2024-03-05
3149;2024-03-05 00:24:59;82251108.56;4;0;21;0;7301;2024-03-04
3150;2024-03-05 00:25:04;67991183.38;4;4;6;4;6169;2024-03-05
3151;2024-03-05 00:25:25;17317206.99;26;0;4;0;2826;2024-03-05
3152;2024-03-05 00:25:43;100700227.44;29;0;20;0;4282;2024-03-04
3153;2024-03-05 00:25:59;211650997.62;7;3;29;3;4630;2024-03-05
3154;2024-03-05 00:26:00;199867549.25;5;6;26;6;1447;2024-03-05
3155;2024-03-05 00:26:08;110099771.62;29;0;4;0;3773;2024-03-05
3156;2024-03-05 00:26:35;8900993.54;6;0;8;0;92;2024-03-05
3157;2024-03-05 00:26:39;81062681.96;7;3;23;3;5261;2024-03-05
3158;2024-03-05 00:26:54;239015244.94;14;0;28;0;1097;2024-03-05
3159;2024-03-05 00:27:08;183772446.1;13;5;5;5;975;2024-03-05
3160;2024-03-05 00:27:12;41065891.09;8;2;23;2;6184;2024-03-05
3161;2024-03-05 00:27:15;100686985.34;3;0;23;0;4408;2024-03-05
3162;2024-03-05 00:27:18;25216185.42;19;0;9;0;2676;2024-03-05
3163;2024-03-05 00:27:21;142780876.74;16;8;30;8;2489;2024-03-05
3164;2024-03-05 00:27:34;175481189.01;30;0;17;0;5708;2024-03-05
3165;2024-03-05 00:28:02;58090952.34;1;0;8;0;1169;2024-03-04
3166;2024-03-05 00:28:11;31710917.4;11;8;26;8;6683;2024-03-05
3167;2024-03-05 00:28:12;73256185.59;5;1;29;1;4537;2024-03-05
3168;2024-03-05 00:28:20;55851460.45;6;3;19;3;1210;2024-03-05
3169;2024-03-05 00:28:20;38132891.12;5;8;28;8;4755;2024-03-05
3170;2024-03-05 00:28:24;168676520.05;16;4;27;4;6901;2024-03-05
3171;2024-03-05 00:28:30;118450537.28;7;0;30;0;6396;2024-03-05
3172;2024-03-05 00:28:36;63061961.86;14;3;29;3;4875;2024-03-05
3173;2024-03-05 00:28:36;96784230.21;18;0;23;0;3712;2024-03-04
3174;2024-03-05 00:28:43;89470543.34;14;0;25;0;7127;2024-03-05
3175;2024-03-05 00:28:47;78610559.8;12;6;16;6;371;2024-03-05
3176;2024-03-05 00:29:23;248067814.55;15;6;28;6;3888;2024-03-05
3177;2024-03-05 00:29:34;194645547.98;2;0;21;0;1186;2024-03-05
3178;2024-03-05 00:29:36;21165781.48;6;0;7;0;6523;2024-03-05
3179;2024-03-05 00:29:37;306725031.87;3;3;20;3;968;2024-03-05
3180;2024-03-05 00:29:49;29820602.0;5;8;12;8;536;2024-03-05
3181;2024-03-05 00:30:08;100451129.76;14;7;6;7;1960;2024-03-05
3182;2024-03-05 00:30:17;99381565.22;6;0;20;0;342;2024-03-05
3183;2024-03-05 00:30:55;13559945.64;8;0;15;0;2870;2024-03-05
3184;2024-03-05 00:31:00;81080319.22;29;6;8;6;4811;2024-03-05
3185;2024-03-05 00:31:04;54393675.07;16;3;10;3;7343;2024-03-05
3186;2024-03-05 00:31:10;183801843.96;5;0;11;0;5676;2024-03-05
3187;2024-03-05 00:31:37;91017035.73;29;0;3;0;78;2024-03-05
3188;2024-03-05 00:31:45;65435532.93;6;0;19;0;4138;2024-03-05
3189;2024-03-05 00:31:53;236607772.65;28;0;4;0;5206;2024-03-05
3190;2024-03-05 00:31:57;225192820.88;10;0;4;0;1734;2024-03-05
3191;2024-03-05 00:32:00;289427611.82;29;0;12;0;6512;2024-03-04
3192;2024-03-05 00:32:42;406397326.38;1;0;26;0;6624;2024-03-05
3193;2024-03-05 00:32:50;34502885.78;22;0;1;0;6419;2024-03-05
3194;2024-03-05 00:32:57;105897251.73;9;3;20;3;5903;2024-03-05
3195;2024-03-05 00:33:06;86227046.89;30;0;19;0;7215;2024-03-05
3196;2024-03-05 00:33:20;173090443.8;26;0;7;0;2728;2024-03-05
3197;2024-03-05 00:33:22;74965966.47;22;0;24;0;3626;2024-03-05
3198;2024-03-05 00:33:24;65507687.39;6;0;23;0;3701;2024-03-05
3199;2024-03-05 00:33:52;129248211.19;9;0;4;0;993;2024-03-04
3200;2024-03-05 00:33:56;404781275.24;30;7;28;7;3037;2024-03-05
3201;2024-03-05 00:34:01;154623960.79;27;0;11;0;1038;2024-03-05
3202;2024-03-05 00:34:02;220645132.03;1;1;26;1;1242;2024-03-05
3203;2024-03-05 00:34:07;122280608.13;21;7;27;7;2532;2024-03-05
3204;2024-03-05 00:34:32;274416958.0;14;0;22;0;3007;2024-03-05
3205;2024-03-05 00:34:33;24658205.49;8;4;3;4;5187;2024-03-05
3206;2024-03-05 00:34:54;43928867.44;3;8;18;8;7230;2024-03-05
3207;2024-03-05 00:35:01;46776798.71;14;5;30;5;4171;2024-03-05
3208;2024-03-05 00:35:07;55765127.27;4;8;7;8;4516;2024-03-05
3209;2024-03-05 00:35:11;74311374.29;29;3;22;3;6340;2024-03-04
3210;2024-03-05 00:35:23;106402612.39;25;0;23;0;4001;2024-03-05
3211;2024-03-05 00:35:33;259732937.44;2;4;15;4;134;2024-03-05
3212;2024-03-05 00:35:49;194242495.63;30;5;16;5;6140;2024-03-04
3213;2024-03-05 00:36:20;20580162.47;27;0;24;0;4341;2024-03-05
3214;2024-03-05 00:36:23;363710042.23;28;0;1;0;1441;2024-03-04
3215;2024-03-05 00:36:23;42811629.43;15;7;26;7;4956;2024-03-05
3216;2024-03-05 00:36:26;40014897.72;27;0;5;0;4058;2024-03-05
3217;2024-03-05 00:36:27;57717945.92;10;3;9;3;4024;2024-03-05
3218;2024-03-05 00:36:27;65135415.85;11;2;4;2;1456;2024-03-05
3219;2024-03-05 00:36:31;82614786.44;2;3;6;3;4803;2024-03-05
3220;2024-03-05 00:36:35;137064894.24;18;8;8;8;6781;2024-03-05
3221;2024-03-05 00:36:37;82007610.57;1;4;18;4;4988;2024-03-05
3222;2024-03-05 00:36:45;268397193.85;12;5;15;5;6765;2024-03-05
3223;2024-03-05 00:36:47;58076251.18;25;2;5;2;569;2024-03-05
3224;2024-03-05 00:37:11;130234810.87;1;0;27;0;6709;2024-03-04
3225;2024-03-05 00:37:12;17091968.87;9;5;22;5;621;2024-03-05
3226;2024-03-05 00:37:53;35745174.03;15;0;1;0;7448;2024-03-05
3227;2024-03-05 00:38:15;17317206.99;4;4;26;4;2826;2024-03-05
3228;2024-03-05 00:38:24;250377897.47;13;0;23;0;2867;2024-03-05
3229;2024-03-05 00:38:33;276616750.61;5;0;20;0;7472;2024-03-05
3230;2024-03-05 00:38:35;127674260.03;28;1;27;1;6458;2024-03-05
3231;2024-03-05 00:38:57;44200243.14;5;0;21;0;5463;2024-03-04
3232;2024-03-05 00:39:31;66839391.8;10;3;30;3;45;2024-03-05
3233;2024-03-05 00:39:34;167313307.39;6;2;3;2;2527;2024-03-05
3234;2024-03-05 00:39:39;285484906.86;18;3;21;3;2856;2024-03-05
3235;2024-03-05 00:39:56;100182413.03;4;0;12;0;3034;2024-03-05
3236;2024-03-05 00:40:09;38014501.32;30;3;19;3;7252;2024-03-05
3237;2024-03-05 00:40:17;29422674.14;6;2;30;2;5419;2024-03-04
3238;2024-03-05 00:40:23;311812210.33;16;0;14;0;5963;2024-03-05
3239;2024-03-05 00:40:31;322004078.11;23;3;16;3;1762;2024-03-04
3240;2024-03-05 00:40:37;15930778.32;23;0;22;0;4211;2024-03-05
3241;2024-03-05 00:40:41;17909207.32;8;0;10;0;6103;2024-03-05
3242;2024-03-05 00:40:48;120710525.59;15;2;12;2;923;2024-03-05
3243;2024-03-05 00:41:03;131193204.26;23;6;28;6;3863;2024-03-05
3244;2024-03-05 00:41:16;123361837.33;19;0;4;0;6317;2024-03-05
3245;2024-03-05 00:42:19;203269524.61;4;4;28;4;2708;2024-03-05
3246;2024-03-05 00:42:28;185411533.35;30;0;9;0;4664;2024-03-05
3247;2024-03-05 00:42:59;50449280.87;4;0;15;0;1125;2024-03-05
3248;2024-03-05 00:43:06;90439088.6;8;0;20;0;2363;2024-03-05
3249;2024-03-05 00:43:18;27321169.72;8;2;18;2;1542;2024-03-05
3250;2024-03-05 00:43:19;7795265.97;4;0;15;0;5713;2024-03-04
3251;2024-03-05 00:43:23;149284138.59;9;0;19;0;4080;2024-03-04
3252;2024-03-05 00:43:26;195254820.62;26;0;29;0;7066;2024-03-04
3253;2024-03-05 00:43:39;35559673.07;2;0;15;0;1173;2024-03-05
3254;2024-03-05 00:44:25;63843726.7;23;0;21;0;3311;2024-03-05
3255;2024-03-05 00:44:45;281716376.23;19;8;15;8;5236;2024-03-05
3256;2024-03-05 00:44:54;155358431.25;28;0;25;0;4889;2024-03-05
3257;2024-03-05 00:45:00;252747434.05;9;0;11;0;743;2024-03-05
3258;2024-03-05 00:45:22;249219044.61;2;8;13;8;2563;2024-03-05
3259;2024-03-05 00:45:25;18680420.52;9;0;30;0;482;2024-03-05
3260;2024-03-05 00:45:26;82450676.81;23;0;5;0;5901;2024-03-05
3261;2024-03-05 00:45:27;169529462.15;27;8;10;8;7471;2024-03-05
3262;2024-03-05 00:45:31;15550069.75;1;8;24;8;959;2024-03-05
3263;2024-03-05 00:45:32;88774108.73;10;6;4;6;2746;2024-03-05
3264;2024-03-05 00:46:00;162286851.9;27;0;13;0;110;2024-03-05
3265;2024-03-05 00:46:15;43499800.87;11;1;19;1;667;2024-03-05
3266;2024-03-05 00:46:24;67803966.05;23;0;13;0;7228;2024-03-05
3267;2024-03-05 00:46:28;59875213.84;10;4;8;4;6479;2024-03-05
3268;2024-03-05 00:46:40;33193418.59;30;0;21;0;4314;2024-03-05
3269;2024-03-05 00:46:50;67152604.58;25;0;27;0;1302;2024-03-05
3270;2024-03-05 00:46:57;223840658.05;13;0;1;0;6202;2024-03-05
3271;2024-03-05 00:47:02;125377277.06;27;6;2;6;4908;2024-03-05
3272;2024-03-05 00:47:07;154425643.61;9;8;10;8;920;2024-03-04
3273;2024-03-05 00:47:24;38233746.84;1;1;19;1;6991;2024-03-05
3274;2024-03-05 00:47:38;137941031.57;22;6;10;6;1344;2024-03-05
3275;2024-03-05 00:47:51;95700102.82;21;7;3;7;6639;2024-03-05
3276;2024-03-05 00:47:54;47305086.8;17;0;6;0;2946;2024-03-05
3277;2024-03-05 00:47:57;46503063.5;19;0;6;0;2005;2024-03-05
3278;2024-03-05 00:47:59;237468699.77;29;0;3;0;2745;2024-03-05
3279;2024-03-05 00:48:31;180422092.06;8;0;3;0;3253;2024-03-05
3280;2024-03-05 00:48:37;191797430.58;13;0;24;0;591;2024-03-05
3281;2024-03-05 00:48:38;349170154.82;28;4;20;4;6940;2024-03-04
3282;2024-03-05 00:48:40;226468841.84;15;0;28;0;3956;2024-03-05
3283;2024-03-05 00:48:47;52231270.65;9;2;26;2;6004;2024-03-05
3284;2024-03-05 00:48:55;56234650.4;22;0;29;0;2773;2024-03-05
3285;2024-03-05 00:49:03;233096669.4;28;0;5;0;5218;2024-03-04
3286;2024-03-05 00:49:05;106250345.27;30;0;28;0;5103;2024-03-05
3287;2024-03-05 00:49:09;21564673.68;28;2;22;2;7047;2024-03-05
3288;2024-03-05 00:49:12;436113085.1;11;0;27;0;7330;2024-03-05
3289;2024-03-05 00:49:27;50752640.73;5;0;3;0;4174;2024-03-05
3290;2024-03-05 00:49:31;60123318.25;19;5;17;5;2962;2024-03-05
3291;2024-03-05 00:49:32;114753333.05;29;8;7;8;1224;2024-03-05
3292;2024-03-05 00:49:46;59080794.89;14;4;23;4;1938;2024-03-05
3293;2024-03-05 00:49:49;138071097.87;24;0;27;0;4465;2024-03-05
3294;2024-03-05 00:49:56;119441097.23;6;0;23;0;3205;2024-03-05
3295;2024-03-05 00:49:57;54545909.37;4;0;23;0;700;2024-03-05
3296;2024-03-05 00:50:03;27418573.78;26;0;9;0;6703;2024-03-05
3297;2024-03-05 00:50:06;21833831.68;4;6;17;6;4189;2024-03-05
3298;2024-03-05 00:50:09;121085228.97;11;3;1;3;6843;2024-03-05
3299;2024-03-05 00:50:11;63772509.1;18;5;21;5;2127;2024-03-05
3300;2024-03-05 00:50:17;274416958.0;22;5;14;5;3007;2024-03-05
3301;2024-03-05 00:50:25;110273953.21;7;0;4;0;5810;2024-03-05
3302;2024-03-05 00:50:29;160774149.17;20;1;5;1;3516;2024-03-05
3303;2024-03-05 00:50:35;286400930.23;11;1;15;1;6964;2024-03-05
3304;2024-03-05 00:50:47;283788066.4;5;0;26;0;5297;2024-03-05
3305;2024-03-05 00:50:47;134228897.71;13;0;8;0;2017;2024-03-04
3306;2024-03-05 00:50:48;89083306.32;18;2;2;2;2167;2024-03-05
3307;2024-03-05 00:51:11;47927266.92;11;0;12;0;611;2024-03-05
3308;2024-03-05 00:51:30;161367383.66;2;2;26;2;1911;2024-03-05
3309;2024-03-05 00:51:42;199388946.67;15;0;24;0;1333;2024-03-05
3310;2024-03-05 00:52:13;75507908.61;2;0;15;0;2911;2024-03-05
3311;2024-03-05 00:52:56;66000308.15;21;2;13;2;1204;2024-03-05
3312;2024-03-05 00:53:08;13004296.09;23;0;24;0;4485;2024-03-05
3313;2024-03-05 00:53:21;10294427.67;22;0;25;0;6556;2024-03-05
3314;2024-03-05 00:53:41;51784493.57;29;6;6;6;7002;2024-03-05
3315;2024-03-05 00:53:43;25698971.11;12;0;16;0;287;2024-03-05
3316;2024-03-05 00:53:49;77233757.35;13;6;12;6;1886;2024-03-05
3317;2024-03-05 00:54:00;268397193.85;15;0;12;0;6765;2024-03-05
3318;2024-03-05 00:54:01;79318678.77;22;0;28;0;6796;2024-03-05
3319;2024-03-05 00:54:09;202820509.45;10;0;7;0;6037;2024-03-05
3320;2024-03-05 00:54:11;292682710.75;28;2;3;2;3547;2024-03-04
3321;2024-03-05 00:54:21;195222067.14;26;0;23;0;5930;2024-03-05
3322;2024-03-05 00:54:32;15337766.08;23;0;12;0;1219;2024-03-05
3323;2024-03-05 00:54:40;128243077.31;26;0;4;0;1991;2024-03-05
3324;2024-03-05 00:54:45;263015366.83;30;4;10;4;2995;2024-03-05
3325;2024-03-05 00:55:07;379553601.53;1;0;11;0;2280;2024-03-05
3326;2024-03-05 00:55:18;114623539.54;15;0;22;0;2411;2024-03-05
3327;2024-03-05 00:55:30;139525639.65;11;0;18;0;5318;2024-03-05
3328;2024-03-05 00:55:32;31176672.63;1;0;29;0;800;2024-03-05
3329;2024-03-05 00:55:43;63905773.83;28;6;4;6;6942;2024-03-05
3330;2024-03-05 00:55:46;283851067.63;15;0;25;0;1053;2024-03-05
3331;2024-03-05 00:55:47;70903663.31;6;0;5;0;5255;2024-03-05
3332;2024-03-05 00:56:43;122888574.9;23;4;7;4;4236;2024-03-05
3333;2024-03-05 00:57:00;275304320.5;3;0;8;0;3059;2024-03-04
3334;2024-03-05 00:57:06;41681354.45;19;2;17;2;5143;2024-03-05
3335;2024-03-05 00:57:18;30288801.67;17;0;15;0;4849;2024-03-05
3336;2024-03-05 00:57:24;113936108.72;14;8;24;8;3200;2024-03-05
3337;2024-03-05 00:57:34;214428187.37;13;8;9;8;1279;2024-03-05
3338;2024-03-05 00:57:34;256800681.43;13;0;27;0;3769;2024-03-05
3339;2024-03-05 00:57:50;32474985.84;13;0;5;0;1642;2024-03-05
3340;2024-03-05 00:58:08;235725196.93;14;0;29;0;4832;2024-03-05
3341;2024-03-05 00:58:20;66923462.92;5;4;21;4;4507;2024-03-04
3342;2024-03-05 00:58:28;65820654.28;4;0;30;0;2544;2024-03-05
3343;2024-03-05 00:58:39;398221016.06;20;0;25;0;5410;2024-03-05
3344;2024-03-05 00:58:51;89546156.97;16;0;12;0;6546;2024-03-05
3345;2024-03-05 00:58:55;35711883.62;5;0;25;0;3242;2024-03-05
3346;2024-03-05 00:59:04;258581803.39;2;0;23;0;5204;2024-03-04
3347;2024-03-05 00:59:06;270047004.08;16;0;27;0;3932;2024-03-05
3348;2024-03-05 00:59:14;68434631.32;5;8;23;8;3112;2024-03-05
3349;2024-03-05 00:59:15;129542416.83;29;7;18;7;1849;2024-03-05
3350;2024-03-05 00:59:35;364578174.24;11;0;13;0;3161;2024-03-05
3351;2024-03-05 00:59:43;116917362.79;5;0;20;0;958;2024-03-05
3352;2024-03-05 00:59:53;86952097.79;24;0;25;0;5247;2024-03-05
3353;2024-03-05 00:59:58;13899456.16;27;0;7;0;6666;2024-03-04
3354;2024-03-05 01:00:10;41178483.49;6;0;14;0;5826;2024-03-05
3355;2024-03-05 01:00:11;424380674.3;11;0;9;0;7017;2024-03-05
3356;2024-03-05 01:00:38;71079132.88;14;0;19;0;6391;2024-03-04
3357;2024-03-05 01:01:29;13715926.66;23;0;8;0;456;2024-03-05
3358;2024-03-05 01:01:33;236557724.65;4;2;1;2;1051;2024-03-05
3359;2024-03-05 01:01:56;284574714.08;11;8;29;8;4603;2024-03-05
3360;2024-03-05 01:02:06;150825790.59;2;3;12;3;7139;2024-03-05
3361;2024-03-05 01:02:11;129081794.98;3;7;27;7;4005;2024-03-05
3362;2024-03-05 01:02:15;44439750.87;21;7;19;7;4565;2024-03-05
3363;2024-03-05 01:02:22;426466306.74;1;0;15;0;4564;2024-03-05
3364;2024-03-05 01:02:31;125750660.02;2;7;18;7;2925;2024-03-04
3365;2024-03-05 01:03:01;176240953.28;26;0;23;0;5951;2024-03-04
3366;2024-03-05 01:03:19;35712666.66;7;0;10;0;2347;2024-03-05
3367;2024-03-05 01:03:30;281424546.29;2;0;13;0;5601;2024-03-05
3368;2024-03-05 01:03:34;79257919.46;26;6;5;6;2293;2024-03-05
3369;2024-03-05 01:03:47;121396459.86;23;3;26;3;4271;2024-03-05
3370;2024-03-05 01:03:57;268907441.57;9;0;1;0;1172;2024-03-05
3371;2024-03-05 01:04:09;189787781.16;2;5;13;5;6896;2024-03-05
3372;2024-03-05 01:04:20;51451643.15;8;0;26;0;318;2024-03-05
3373;2024-03-05 01:04:29;147377882.77;14;8;25;8;6993;2024-03-05
3374;2024-03-05 01:04:30;223727345.5;28;2;29;2;5529;2024-03-05
3375;2024-03-05 01:04:48;94228605.0;26;0;4;0;2176;2024-03-05
3376;2024-03-05 01:05:01;98638113.94;29;1;2;1;434;2024-03-05
3377;2024-03-05 01:05:12;105912103.69;2;4;27;4;3569;2024-03-05
3378;2024-03-05 01:05:13;185636650.43;28;0;15;0;258;2024-03-05
3379;2024-03-05 01:05:17;145863786.96;30;0;4;0;6812;2024-03-05
3380;2024-03-05 01:05:20;35904002.81;25;0;10;0;610;2024-03-05
3381;2024-03-05 01:05:23;87609228.28;15;6;8;6;3014;2024-03-05
3382;2024-03-05 01:05:31;194099597.7;25;2;9;2;3771;2024-03-05
3383;2024-03-05 01:05:33;82966563.14;7;8;30;8;7029;2024-03-05
3384;2024-03-05 01:05:59;37721495.9;11;0;9;0;3475;2024-03-05
3385;2024-03-05 01:06:06;209287915.57;8;0;10;0;3876;2024-03-05
3386;2024-03-05 01:06:14;134838813.56;12;2;30;2;251;2024-03-05
3387;2024-03-05 01:06:33;227030847.01;9;0;4;0;6660;2024-03-05
3388;2024-03-05 01:06:40;181244424.28;13;0;27;0;6932;2024-03-05
3389;2024-03-05 01:06:54;25178220.49;3;6;17;6;5776;2024-03-04
3390;2024-03-05 01:06:56;302686071.77;3;2;16;2;2687;2024-03-05
3391;2024-03-05 01:07:02;95134606.95;23;2;2;2;3992;2024-03-04
3392;2024-03-05 01:07:10;23634954.93;22;7;7;7;1897;2024-03-05
3393;2024-03-05 01:07:11;27384099.17;2;1;22;1;6157;2024-03-04
3394;2024-03-05 01:07:15;43712415.86;7;0;27;0;1971;2024-03-05
3395;2024-03-05 01:07:18;131649311.93;30;0;8;0;5498;2024-03-05
3396;2024-03-05 01:07:19;13559945.64;15;5;8;5;2870;2024-03-05
3397;2024-03-05 01:07:27;134963685.59;3;0;10;0;2088;2024-03-05
3398;2024-03-05 01:07:33;202754406.0;26;0;27;0;5387;2024-03-05
3399;2024-03-05 01:07:36;285141023.52;1;0;9;0;6440;2024-03-04
3400;2024-03-05 01:07:38;239015244.94;28;6;14;6;1097;2024-03-05
3401;2024-03-05 01:07:40;120258309.95;26;0;14;0;5721;2024-03-05
3402;2024-03-05 01:07:49;41681354.45;17;0;19;0;5143;2024-03-05
3403;2024-03-05 01:07:55;285105916.86;26;6;21;6;4842;2024-03-05
3404;2024-03-05 01:08:01;176459846.11;1;0;21;0;5092;2024-03-05
3405;2024-03-05 01:08:09;298884286.71;3;0;27;0;5851;2024-03-05
3406;2024-03-05 01:08:10;22981487.44;8;2;23;2;7180;2024-03-05
3407;2024-03-05 01:08:11;341465489.56;24;1;20;1;1263;2024-03-04
3408;2024-03-05 01:08:46;27288136.16;17;2;25;2;4025;2024-03-05
3409;2024-03-05 01:08:54;24626000.59;13;0;5;0;5259;2024-03-05
3410;2024-03-05 01:08:59;328416764.27;11;0;26;0;2125;2024-03-05
3411;2024-03-05 01:09:02;303578860.03;15;0;11;0;2624;2024-03-04
3412;2024-03-05 01:09:09;188689640.48;7;8;13;8;3696;2024-03-05
3413;2024-03-05 01:09:18;25792758.97;24;5;21;5;3076;2024-03-05
3414;2024-03-05 01:09:26;232022505.13;17;6;9;6;3950;2024-03-05
3415;2024-03-05 01:10:19;13085942.03;26;0;5;0;5803;2024-03-05
3416;2024-03-05 01:10:41;151882179.04;15;0;4;0;5827;2024-03-04
3417;2024-03-05 01:10:53;436113085.1;27;5;11;5;7330;2024-03-05
3418;2024-03-05 01:10:57;68490212.49;17;0;27;0;1107;2024-03-05
3419;2024-03-05 01:10:57;28480531.41;13;0;27;0;1404;2024-03-05
3420;2024-03-05 01:11:17;51299235.01;13;4;12;4;704;2024-03-05
3421;2024-03-05 01:11:23;233917677.91;29;0;18;0;505;2024-03-05
3422;2024-03-05 01:11:33;167906828.24;25;0;27;0;858;2024-03-05
3423;2024-03-05 01:11:34;35089700.51;5;0;16;0;715;2024-03-05
3424;2024-03-05 01:11:43;102095115.57;27;4;6;4;2649;2024-03-05
3425;2024-03-05 01:11:51;52196708.07;7;5;23;5;4154;2024-03-04
3426;2024-03-05 01:12:04;31165531.74;15;8;24;8;5876;2024-03-05
3427;2024-03-05 01:12:09;109307765.9;16;3;7;3;6291;2024-03-05
3428;2024-03-05 01:12:23;20219505.01;24;0;23;0;6313;2024-03-05
3429;2024-03-05 01:12:29;17995455.83;25;0;10;0;1508;2024-03-05
3430;2024-03-05 01:12:43;171682014.44;27;0;25;0;2144;2024-03-05
3431;2024-03-05 01:12:48;61811984.77;18;3;3;3;1861;2024-03-04
3432;2024-03-05 01:12:54;27401188.9;16;0;12;0;5015;2024-03-05
3433;2024-03-05 01:13:03;20124226.69;9;7;19;7;4788;2024-03-05
3434;2024-03-05 01:13:38;150478783.03;24;8;12;8;3207;2024-03-05
3435;2024-03-05 01:13:43;22959822.91;17;0;6;0;5585;2024-03-05
3436;2024-03-05 01:13:50;21185870.72;27;1;4;1;3303;2024-03-05
3437;2024-03-05 01:14:03;168676520.05;27;0;16;0;6901;2024-03-05
3438;2024-03-05 01:14:05;206556523.37;30;5;13;5;1203;2024-03-05
3439;2024-03-05 01:14:12;115703626.95;2;3;25;3;1487;2024-03-05
