TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode
446;2024-01-01 03:49:07;26884399.77;4;0;2;0;12
447;2024-01-01 03:49:19;71775008.61;1;0;6;0;745
448;2024-01-01 03:49:44;73670718.67;7;0;3;0;489
449;2024-01-01 03:50:41;69993633.45;6;0;3;0;624
450;2024-01-01 03:50:42;36141262.94;4;4;1;4;522
451;2024-01-01 03:50:59;16165500.52;2;4;5;4;957
452;2024-01-01 03:51:17;78924278.3;1;0;4;0;1113
453;2024-01-01 03:51:25;110684663.36;5;4;8;4;115
454;2024-01-01 03:51:56;103747289.78;7;2;5;2;754
455;2024-01-01 03:51:57;91655286.61;3;0;4;0;138
456;2024-01-01 03:52:07;43168673.43;2;2;7;2;443
457;2024-01-01 03:52:13;28223338.29;7;4;3;4;308
458;2024-01-01 03:52:55;93094405.28;2;1;5;1;195
459;2024-01-01 03:52:57;72153334.45;8;0;4;0;305
460;2024-01-01 03:53:16;80313537.24;6;0;5;0;1031
461;2024-01-01 03:54:10;36312095.61;1;0;8;0;852
462;2024-01-01 03:54:40;61011769.63;2;0;3;0;401
463;2024-01-01 03:54:50;28402109.71;7;0;5;0;1160
464;2024-01-01 03:55:41;40032587.81;3;0;6;0;157
465;2024-01-01 03:56:08;102438590.67;1;2;5;2;1097
466;2024-01-01 03:56:34;21433724.84;5;4;1;4;884
467;2024-01-01 03:57:09;38306703.13;3;3;5;3;944
468;2024-01-01 03:58:19;43169574.65;1;2;5;2;565
469;2024-01-01 03:58:51;152616380.34;6;4;5;4;159
470;2024-01-01 03:59:47;47915285.14;1;0;4;0;97
471;2024-01-01 04:00:20;13879031.24;4;2;6;2;304
472;2024-01-01 04:01:32;43252647.2;6;1;3;1;295
473;2024-01-01 04:02:27;43283066.83;1;0;5;0;1194
474;2024-01-01 04:02:56;94246590.83;2;1;6;1;677
475;2024-01-01 04:03:12;33522020.12;4;0;5;0;306
476;2024-01-01 04:03:29;31794035.65;3;0;1;0;1
477;2024-01-01 04:03:31;41248461.42;7;2;3;2;482
478;2024-01-01 04:04:48;112250123.78;8;4;1;4;1195
479;2024-01-01 04:05:01;103651716.86;1;0;6;0;424
480;2024-01-01 04:05:48;97935058.14;2;0;1;0;644
481;2024-01-01 04:05:49;101493923.92;7;3;2;3;508
482;2024-01-01 04:06:21;94772592.64;5;3;2;3;1185
483;2024-01-01 04:06:23;12640241.34;2;0;8;0;101
484;2024-01-01 04:06:40;91801394.56;5;3;2;3;73
485;2024-01-01 04:06:44;54214706.19;1;0;5;0;345
486;2024-01-01 04:07:07;68070411.65;3;0;1;0;770
487;2024-01-01 04:07:10;61669836.71;8;0;4;0;686
488;2024-01-01 04:08:17;48346675.72;1;0;5;0;995
489;2024-01-01 04:08:24;37997899.26;5;3;4;3;728
490;2024-01-01 04:08:35;106045439.47;8;0;7;0;334
491;2024-01-01 04:08:36;59067482.21;2;0;7;0;92
492;2024-01-01 04:09:05;37417088.1;3;1;6;1;762
493;2024-01-01 04:09:58;149827666.57;5;0;3;0;67
494;2024-01-01 04:11:26;142425683.09;7;2;4;2;381
495;2024-01-01 04:11:30;86169961.79;5;2;4;2;1227
496;2024-01-01 04:11:36;33134070.73;8;4;1;4;509
497;2024-01-01 04:11:58;37471616.01;2;0;1;0;748
498;2024-01-01 04:12:48;113306993.55;4;0;8;0;863
499;2024-01-01 04:13:41;42357473.14;5;3;4;3;184
500;2024-01-01 04:13:57;11523893.73;4;3;3;3;545
501;2024-01-01 04:14:16;130243563.13;4;0;7;0;142
502;2024-01-01 04:14:32;89319840.34;7;0;3;0;566
503;2024-01-01 04:15:48;26194499.36;8;3;7;3;127
504;2024-01-01 04:15:53;81734986.05;2;2;6;2;274
505;2024-01-01 04:16:30;70079174.49;7;0;1;0;906
506;2024-01-01 04:16:31;106811806.3;3;2;8;2;790
507;2024-01-01 04:16:40;90648230.82;1;2;6;2;1154
508;2024-01-01 04:17:20;20322394.98;1;0;3;0;908
509;2024-01-01 04:19:22;79053876.06;6;0;4;0;1157
510;2024-01-01 04:20:24;72652635.51;8;3;1;3;405
511;2024-01-01 04:20:25;89105556.88;4;2;7;2;747
512;2024-01-01 04:20:43;106045439.47;7;1;8;1;334
513;2024-01-01 04:20:46;71478341.97;1;0;3;0;483
514;2024-01-01 04:20:50;109829101.86;6;1;3;1;126
515;2024-01-01 04:22:21;88827466.72;7;1;6;1;1010
516;2024-01-01 04:23:06;65978486.89;8;0;5;0;783
517;2024-01-01 04:23:52;32035015.95;6;0;8;0;294
518;2024-01-01 04:24:06;63802385.32;7;4;6;4;743
519;2024-01-01 04:24:14;36561500.82;3;2;4;2;1129
520;2024-01-01 04:24:34;9959168.63;1;0;6;0;888
521;2024-01-01 04:24:41;137231203.04;4;0;1;0;410
522;2024-01-01 04:24:51;115157191.75;6;0;1;0;582
523;2024-01-01 04:24:57;41887450.44;4;2;7;2;222
524;2024-01-01 04:25:52;10856572.21;5;0;4;0;1088
525;2024-01-01 04:25:57;68070411.65;1;2;3;2;770
526;2024-01-01 04:25:58;90747376.23;2;0;3;0;478
527;2024-01-01 04:26:16;51991497.4;1;3;6;3;808
528;2024-01-01 04:26:16;141258692.29;6;3;5;3;1100
529;2024-01-01 04:26:49;42542809.56;2;0;7;0;364
530;2024-01-01 04:27:01;11729337.43;1;0;7;0;602
531;2024-01-01 04:27:21;57963922.95;5;0;8;0;404
532;2024-01-01 04:27:54;106873894.06;6;3;1;3;583
533;2024-01-01 04:27:55;85275805.16;7;0;4;0;75
534;2024-01-01 04:28:23;31749390.63;3;0;1;0;446
535;2024-01-01 04:29:08;60843423.1;2;0;4;0;445
536;2024-01-01 04:29:45;80447641.7;3;0;6;0;1190
537;2024-01-01 04:30:54;71338728.98;7;0;5;0;281
538;2024-01-01 04:31:26;44237731.65;6;2;1;2;426
539;2024-01-01 04:31:41;148562720.71;4;0;8;0;550
540;2024-01-01 04:31:50;66360486.75;1;0;5;0;696
541;2024-01-01 04:32:17;21096449.99;8;1;3;1;1232
542;2024-01-01 04:32:56;46217074.71;1;1;2;1;202
543;2024-01-01 04:34:21;58438288.27;6;0;8;0;1228
544;2024-01-01 04:34:22;97700919.63;5;0;2;0;387
545;2024-01-01 04:34:23;94312029.11;1;4;4;4;395
546;2024-01-01 04:36:11;160772367.3;7;1;4;1;746
547;2024-01-01 04:36:19;100543614.2;6;1;5;1;864
548;2024-01-01 04:37:14;84541855.03;5;1;6;1;45
549;2024-01-01 04:38:24;40598735.07;3;0;8;0;46
550;2024-01-01 04:38:27;102328656.42;3;2;2;2;60
551;2024-01-01 04:38:39;21736964.87;6;0;4;0;1117
552;2024-01-01 04:40:22;11479978.58;2;0;3;0;929
553;2024-01-01 04:40:41;9961885.01;2;0;4;0;465
554;2024-01-01 04:41:04;94085908.27;2;0;8;0;312
555;2024-01-01 04:41:18;102438590.67;5;0;1;0;1097
556;2024-01-01 04:42:06;68630162.68;8;0;5;0;77
557;2024-01-01 04:42:46;50154932.13;7;0;6;0;189
558;2024-01-01 04:42:50;43134466.49;5;1;1;1;1022
559;2024-01-01 04:42:52;149363497.93;6;1;5;1;742
560;2024-01-01 04:43:03;93736376.96;8;4;6;4;432
561;2024-01-01 04:43:59;32035015.95;8;3;6;3;294
562;2024-01-01 04:44:42;24142036.06;8;0;7;0;384
563;2024-01-01 04:45:01;45029761.27;2;3;1;3;788
564;2024-01-01 04:45:48;27143217.56;2;0;7;0;576
565;2024-01-01 04:46:03;46910988.84;1;0;4;0;439
566;2024-01-01 04:46:29;44228544.23;8;1;5;1;577
567;2024-01-01 04:47:30;114264360.3;3;0;8;0;1138
568;2024-01-01 04:47:34;8450631.72;1;3;4;3;1197
569;2024-01-01 04:47:40;24407351.87;5;4;3;4;779
570;2024-01-01 04:47:48;122278758.17;1;0;6;0;969
571;2024-01-01 04:48:11;90767224.89;4;2;7;2;1171
572;2024-01-01 04:48:41;87150972.18;4;2;7;2;839
573;2024-01-01 04:48:44;106204360.22;3;0;6;0;300
574;2024-01-01 04:49:33;92866196.55;8;0;3;0;680
575;2024-01-01 04:49:53;50982928.16;8;0;3;0;78
576;2024-01-01 04:50:43;106532051.9;4;4;3;4;634
577;2024-01-01 04:51:01;80590728.68;5;2;1;2;778
578;2024-01-01 04:51:07;110019056.87;1;2;8;2;172
579;2024-01-01 04:51:23;13590979.38;7;4;2;4;1070
580;2024-01-01 04:51:25;20230128.01;2;0;3;0;1038
581;2024-01-01 04:51:36;44237731.65;1;0;6;0;426
582;2024-01-01 04:52:00;15850398.23;6;0;7;0;559
583;2024-01-01 04:52:04;75475161.92;8;0;2;0;418
584;2024-01-01 04:52:23;99542736.63;6;0;4;0;708
585;2024-01-01 04:52:54;81435272.55;4;0;6;0;1101
586;2024-01-01 04:53:38;19572898.24;3;0;5;0;391
587;2024-01-01 04:53:48;52329847.14;6;0;2;0;234
588;2024-01-01 04:53:55;101493923.92;2;0;7;0;508
589;2024-01-01 04:53:57;26529636.71;1;3;7;3;10
590;2024-01-01 04:54:24;97856703.19;5;1;1;1;1076
591;2024-01-01 04:54:42;14016899.2;1;1;2;1;228
592;2024-01-01 04:54:58;59420363.49;1;2;6;2;1193
593;2024-01-01 04:55:01;77306014.7;3;4;4;4;661
594;2024-01-01 04:56:24;76372777.05;5;0;3;0;733
595;2024-01-01 04:56:24;156831100.17;5;0;2;0;975
596;2024-01-01 04:56:28;83103710.85;2;2;7;2;58
597;2024-01-01 04:56:48;110366840.76;2;0;7;0;812
598;2024-01-01 04:57:03;17581949.92;7;0;2;0;1042
599;2024-01-01 04:57:12;73300477.59;3;0;1;0;765
600;2024-01-01 04:57:13;69351193.72;8;2;1;2;990
601;2024-01-01 04:57:13;79558647.24;3;3;2;3;1059
602;2024-01-01 04:57:18;108222072.48;5;0;3;0;876
603;2024-01-01 04:57:23;105884066.7;5;0;4;0;110
604;2024-01-01 04:58:17;61237811.84;1;0;7;0;158
605;2024-01-01 04:58:30;102690893.22;2;0;5;0;1125
606;2024-01-01 04:58:35;119455953.24;3;3;1;3;416
607;2024-01-01 04:59:08;70913621.33;6;0;4;0;367
608;2024-01-01 04:59:47;78531746.79;5;0;1;0;991
609;2024-01-01 05:01:01;21711290.15;1;0;5;0;978
610;2024-01-01 05:01:12;117426796.78;8;4;3;4;625
611;2024-01-01 05:01:31;16685694.41;1;0;5;0;431
612;2024-01-01 05:01:50;64027056.23;2;0;6;0;1142
613;2024-01-01 05:02:28;47042409.69;3;0;2;0;360
614;2024-01-01 05:03:42;51911681.94;2;0;8;0;192
615;2024-01-01 05:04:26;44714605.66;8;0;5;0;368
616;2024-01-01 05:05:42;60419258.45;1;3;4;3;973
617;2024-01-01 05:05:52;11123427.2;3;0;1;0;1072
618;2024-01-01 05:08:29;126952322.6;3;4;1;4;229
619;2024-01-01 05:09:07;84422374.42;7;3;2;3;960
620;2024-01-01 05:09:19;48598900.65;7;2;8;2;457
621;2024-01-01 05:09:21;128243345.8;4;2;1;2;1077
622;2024-01-01 05:09:26;100359344.55;8;2;4;2;19
623;2024-01-01 05:10:53;56013282.77;3;3;7;3;603
624;2024-01-01 05:11:05;80598816.44;8;0;7;0;31
625;2024-01-01 05:11:28;87748049.56;8;3;6;3;726
626;2024-01-01 05:11:33;38057042.68;4;1;8;1;857
627;2024-01-01 05:11:39;8199972.85;8;3;4;3;902
628;2024-01-01 05:13:05;24480024.96;7;1;8;1;372
629;2024-01-01 05:14:00;24120463.78;4;0;5;0;882
630;2024-01-01 05:14:01;17570024.85;8;2;7;2;1247
631;2024-01-01 05:14:07;74321568.04;4;0;1;0;50
632;2024-01-01 05:14:14;33678241.27;3;0;6;0;1212
633;2024-01-01 05:15:29;68666712.56;7;2;1;2;1169
634;2024-01-01 05:15:43;18009711.36;6;0;1;0;655
635;2024-01-01 05:16:09;156991537.07;5;0;6;0;849
636;2024-01-01 05:16:18;120325269.77;1;0;3;0;609
637;2024-01-01 05:17:10;146553176.96;4;0;7;0;1035
638;2024-01-01 05:17:23;90499914.76;3;0;1;0;259
639;2024-01-01 05:17:38;70323371.7;3;0;2;0;801
640;2024-01-01 05:18:24;14081624.2;3;0;2;0;291
641;2024-01-01 05:19:02;28659389.55;8;0;5;0;1219
642;2024-01-01 05:19:13;108222072.48;3;4;5;4;876
643;2024-01-01 05:20:18;123447128.42;7;2;4;2;230
644;2024-01-01 05:20:24;109312461.79;1;1;3;1;248
645;2024-01-01 05:20:28;30146395.59;1;1;6;1;1086
646;2024-01-01 05:21:52;68642343.68;4;3;7;3;557
647;2024-01-01 05:22:14;95299591.52;4;4;1;4;226
648;2024-01-01 05:23:05;108585824.12;7;4;1;4;662
649;2024-01-01 05:23:07;40852664.59;7;0;8;0;1134
650;2024-01-01 05:24:26;85710383.57;3;0;4;0;461
651;2024-01-01 05:25:39;103747289.78;5;0;7;0;754
652;2024-01-01 05:26:03;33068228.65;7;1;4;1;734
653;2024-01-01 05:26:04;46199287.56;6;4;7;4;700
654;2024-01-01 05:26:06;101080969.1;5;1;2;1;806
655;2024-01-01 05:26:11;47015676.59;4;1;7;1;491
656;2024-01-01 05:27:00;84582175.94;8;2;7;2;940
657;2024-01-01 05:27:36;25470580.49;8;1;2;1;1090
658;2024-01-01 05:27:56;112498239.1;2;2;6;2;43
659;2024-01-01 05:28:01;101063895.52;2;3;5;3;1105
660;2024-01-01 05:28:51;82309478.22;4;2;7;2;697
661;2024-01-01 05:29:43;111043376.35;4;3;2;3;657
662;2024-01-01 05:29:48;87291639.83;8;0;7;0;796
663;2024-01-01 05:29:50;85275805.16;4;4;7;4;75
664;2024-01-01 05:30:30;26564759.51;5;3;8;3;141
665;2024-01-01 05:30:34;60055932.37;5;0;3;0;615
666;2024-01-01 05:30:58;33381067.13;4;0;2;0;183
667;2024-01-01 05:31:05;44196988.05;1;1;6;1;937
668;2024-01-01 05:31:29;66130498.36;6;0;5;0;298
669;2024-01-01 05:31:48;86142186.27;3;1;7;1;378
670;2024-01-01 05:31:49;72652635.51;1;0;8;0;405
671;2024-01-01 05:32:11;44035038.69;6;0;8;0;349
672;2024-01-01 05:33:51;106873894.06;1;0;6;0;583
673;2024-01-01 05:33:55;89440214.23;8;0;6;0;38
674;2024-01-01 05:34:04;52120631.15;1;0;3;0;982
675;2024-01-01 05:34:43;58474715.56;4;0;7;0;517
676;2024-01-01 05:35:06;64164997.41;2;2;7;2;528
677;2024-01-01 05:35:43;26247344.68;6;0;3;0;824
678;2024-01-01 05:35:56;64638040.72;8;2;2;2;90
679;2024-01-01 05:36:20;51795794.58;8;1;1;1;1166
680;2024-01-01 05:36:38;77560686.22;4;0;7;0;674
681;2024-01-01 05:36:46;115640769.27;5;0;4;0;186
682;2024-01-01 05:37:16;76028721.98;7;0;5;0;966
683;2024-01-01 05:37:28;79616909.03;3;3;1;3;650
684;2024-01-01 05:38:57;80313537.24;5;3;6;3;1031
685;2024-01-01 05:39:17;96085165.92;4;0;1;0;499
686;2024-01-01 05:39:19;63264898.03;4;0;6;0;268
687;2024-01-01 05:39:22;101116927.65;4;2;1;2;926
688;2024-01-01 05:39:40;109565803.83;2;0;6;0;165
689;2024-01-01 05:39:53;56654695.21;1;1;7;1;782
690;2024-01-01 05:40:21;82307631.58;3;0;5;0;351
691;2024-01-01 05:40:32;72221503.42;1;0;3;0;456
692;2024-01-01 05:41:51;34010064.91;6;0;2;0;436
693;2024-01-01 05:42:29;12320612.69;4;0;1;0;1224
694;2024-01-01 05:43:03;84869527.12;6;0;4;0;150
695;2024-01-01 05:45:50;87565853.25;8;0;7;0;422
696;2024-01-01 05:45:54;112545860.58;2;3;6;3;832
697;2024-01-01 05:45:57;104199223.85;3;1;6;1;1177
698;2024-01-01 05:46:02;67414814.99;3;0;5;0;225
699;2024-01-01 05:46:45;47520727.73;1;0;7;0;164
700;2024-01-01 05:47:17;16969240.48;2;0;4;0;1245
701;2024-01-01 05:47:39;60719979.34;3;0;6;0;1183
702;2024-01-01 05:47:49;8629023.39;3;3;7;3;663
703;2024-01-01 05:47:52;151145667.13;5;0;1;0;236
704;2024-01-01 05:48:05;75649945.25;4;1;7;1;831
705;2024-01-01 05:48:40;60856760.92;1;2;4;2;1108
706;2024-01-01 05:48:53;111464992.27;3;0;1;0;744
707;2024-01-01 05:49:11;32488564.13;5;3;2;3;1048
708;2024-01-01 05:49:19;18903433.49;8;2;1;2;529
709;2024-01-01 05:49:22;109008083.24;6;0;1;0;5
710;2024-01-01 05:49:31;66098060.09;7;3;1;3;336
711;2024-01-01 05:51:13;93737945.77;7;2;3;2;1011
712;2024-01-01 05:51:20;148508672.53;6;4;5;4;878
713;2024-01-01 05:51:39;27079721.57;5;0;1;0;99
714;2024-01-01 05:52:36;47494394.47;2;0;3;0;1241
715;2024-01-01 05:52:41;63688634.73;2;1;4;1;699
716;2024-01-01 05:53:23;78614858.89;6;0;8;0;1216
717;2024-01-01 05:53:35;96996350.75;8;3;6;3;1165
718;2024-01-01 05:53:45;10680236.21;1;0;5;0;1023
719;2024-01-01 05:53:46;64464602.15;3;3;5;3;547
720;2024-01-01 05:53:50;21788031.27;6;2;7;2;1012
721;2024-01-01 05:54:29;28872016.98;4;2;7;2;854
722;2024-01-01 05:55:43;34483191.8;4;1;5;1;1167
723;2024-01-01 05:56:04;93025379.65;2;0;8;0;652
724;2024-01-01 05:56:28;102930393.51;6;1;3;1;61
725;2024-01-01 05:56:59;50154932.13;6;3;7;3;189
726;2024-01-01 05:57:35;13592561.57;5;1;3;1;1200
727;2024-01-01 06:00:20;38698169.99;2;4;5;4;601
728;2024-01-01 06:00:32;93121711.57;4;0;1;0;89
729;2024-01-01 06:01:04;79760937.8;5;4;4;4;925
730;2024-01-01 06:01:21;53986440.96;5;3;3;3;1221
731;2024-01-01 06:01:55;60258270.35;3;0;1;0;962
732;2024-01-01 06:02:08;41627033.44;3;0;5;0;299
733;2024-01-01 06:02:11;38178777.83;7;3;4;3;354
734;2024-01-01 06:02:12;94304154.49;2;1;8;1;792
735;2024-01-01 06:02:38;31047580.59;1;2;8;2;425
736;2024-01-01 06:02:55;14755838.56;1;0;4;0;935
737;2024-01-01 06:02:59;19787437.33;3;0;4;0;322
738;2024-01-01 06:03:56;133442732.34;2;4;4;4;1215
739;2024-01-01 06:04:20;115640769.27;4;2;5;2;186
740;2024-01-01 06:04:30;164862074.31;2;3;5;3;727
741;2024-01-01 06:06:01;103181625.17;8;1;3;1;1201
742;2024-01-01 06:06:24;94706459.89;6;0;1;0;497
743;2024-01-01 06:07:51;6229288.57;7;0;8;0;118
744;2024-01-01 06:08:19;37377311.95;6;0;7;0;760
745;2024-01-01 06:08:36;114949313.78;3;0;6;0;40
746;2024-01-01 06:08:59;99078041.05;7;3;6;3;1239
747;2024-01-01 06:09:21;28369071.2;6;0;3;0;789
748;2024-01-01 06:09:58;37318960.73;2;3;1;3;8
749;2024-01-01 06:10:12;22882951.53;4;3;8;3;83
750;2024-01-01 06:10:52;152523067.66;7;1;4;1;1033
751;2024-01-01 06:10:52;114329442.01;2;1;1;1;780
752;2024-01-01 06:11:05;68128557.17;2;1;5;1;119
753;2024-01-01 06:11:31;14726911.78;8;1;1;1;1115
754;2024-01-01 06:13:05;149363497.93;5;0;6;0;742
755;2024-01-01 06:13:15;33442341.75;2;0;1;0;1075
756;2024-01-01 06:13:42;80496299.81;7;4;2;4;182
757;2024-01-01 06:13:57;88111646.66;4;0;1;0;32
758;2024-01-01 06:14:25;30209064.63;7;0;5;0;289
759;2024-01-01 06:14:27;17585029.54;1;4;3;4;415
760;2024-01-01 06:16:01;35086229.39;4;0;6;0;948
761;2024-01-01 06:17:30;97700919.63;2;2;5;2;387
762;2024-01-01 06:17:54;50964838.86;3;0;1;0;472
763;2024-01-01 06:17:59;106443786.31;2;3;1;3;109
764;2024-01-01 06:18:05;51339015.96;3;4;8;4;970
765;2024-01-01 06:18:08;81471078.8;7;0;3;0;1005
766;2024-01-01 06:18:22;60064706.49;8;0;3;0;146
767;2024-01-01 06:18:50;51938769.21;4;4;5;4;587
768;2024-01-01 06:19:24;25236047.0;2;0;4;0;1218
769;2024-01-01 06:20:17;117426796.78;3;0;8;0;625
770;2024-01-01 06:20:37;57079916.22;4;0;1;0;596
771;2024-01-01 06:21:26;54447861.09;1;0;5;0;42
772;2024-01-01 06:21:32;64277879.92;1;0;7;0;549
773;2024-01-01 06:21:49;79463294.07;8;0;5;0;821
774;2024-01-01 06:22:30;101865984.64;1;0;3;0;293
775;2024-01-01 06:22:49;28369071.2;3;4;6;4;789
776;2024-01-01 06:23:55;52591329.63;1;1;6;1;607
777;2024-01-01 06:23:58;77497116.45;1;3;8;3;531
778;2024-01-01 06:24:57;162676152.71;5;0;3;0;292
779;2024-01-01 06:26:11;83756744.76;3;3;7;3;1153
780;2024-01-01 06:26:54;113672951.01;5;3;1;3;572
781;2024-01-01 06:28:05;41000639.49;4;0;1;0;56
782;2024-01-01 06:28:25;120325269.77;3;3;1;3;609
783;2024-01-01 06:28:33;111989545.57;3;1;5;1;958
784;2024-01-01 06:29:13;83060803.07;2;1;7;1;513
785;2024-01-01 06:29:48;15733366.46;8;0;6;0;718
786;2024-01-01 06:30:13;38698169.99;5;0;2;0;601
787;2024-01-01 06:30:36;114684956.25;6;3;3;3;1229
788;2024-01-01 06:31:14;35298723.29;4;0;8;0;72
789;2024-01-01 06:31:57;140686056.71;4;0;2;0;875
790;2024-01-01 06:32:19;108458805.1;3;0;7;0;63
791;2024-01-01 06:35:07;19782929.44;7;0;5;0;296
792;2024-01-01 06:37:08;86040513.97;1;4;5;4;533
793;2024-01-01 06:37:12;139643490.7;4;0;6;0;891
794;2024-01-01 06:37:47;53134710.04;2;0;5;0;787
795;2024-01-01 06:38:04;76546750.91;2;0;8;0;1051
796;2024-01-01 06:38:56;137429622.22;6;4;5;4;135
797;2024-01-01 06:39:17;94519407.56;6;1;8;1;693
798;2024-01-01 06:39:51;13897456.3;4;2;2;2;240
799;2024-01-01 06:40:16;24480024.96;8;0;7;0;372
800;2024-01-01 06:40:56;54819546.61;2;0;5;0;103
801;2024-01-01 06:41:03;97643935.2;8;3;5;3;1250
802;2024-01-01 06:42:14;35298723.29;8;3;4;3;72
803;2024-01-01 06:42:39;7194019.09;1;0;3;0;606
804;2024-01-01 06:42:40;121519073.43;7;4;1;4;122
805;2024-01-01 06:43:21;54955491.92;1;0;4;0;107
806;2024-01-01 06:44:03;8112572.83;8;0;6;0;1057
807;2024-01-01 06:44:27;32428689.11;4;0;1;0;1065
808;2024-01-01 06:44:41;108209430.96;1;0;3;0;21
809;2024-01-01 06:44:51;83670824.56;3;0;8;0;501
810;2024-01-01 06:45:35;28320159.31;5;0;3;0;1112
811;2024-01-01 06:46:53;79970307.06;5;2;8;2;270
812;2024-01-01 06:47:06;78853024.29;1;0;3;0;1096
813;2024-01-01 06:47:42;45777902.29;5;4;3;4;867
814;2024-01-01 06:47:49;55340991.16;2;1;4;1;1018
815;2024-01-01 06:48:25;89746999.63;8;4;6;4;371
816;2024-01-01 06:49:15;47609756.37;2;4;1;4;477
817;2024-01-01 06:49:53;62858873.74;7;0;6;0;705
818;2024-01-01 06:50:03;92974804.57;5;4;6;4;175
819;2024-01-01 06:50:04;70252333.84;3;0;6;0;1024
820;2024-01-01 06:50:17;106443786.31;1;0;2;0;109
821;2024-01-01 06:50:20;38291580.57;5;2;4;2;912
822;2024-01-01 06:50:47;32851366.29;8;2;7;2;1184
823;2024-01-01 06:51:18;47228690.39;6;0;3;0;198
824;2024-01-01 06:52:02;48969065.66;5;3;3;3;1196
825;2024-01-01 06:52:28;106883362.17;4;4;1;4;838
826;2024-01-01 06:54:06;95572807.25;5;2;8;2;579
827;2024-01-01 06:54:08;45700600.21;2;4;8;4;810
828;2024-01-01 06:54:12;31987246.51;7;4;4;4;285
829;2024-01-01 06:54:16;29408782.33;8;0;1;0;263
830;2024-01-01 06:55:28;26662350.33;7;2;8;2;955
831;2024-01-01 06:56:47;13111482.52;5;4;2;4;641
832;2024-01-01 06:56:56;59001307.57;3;0;1;0;511
833;2024-01-01 06:57:08;80707716.88;7;1;2;1;1249
834;2024-01-01 06:58:22;114066825.21;3;0;4;0;841
835;2024-01-01 06:58:39;16431519.58;5;1;6;1;464
836;2024-01-01 06:59:43;20342208.02;8;0;4;0;938
837;2024-01-01 07:00:21;39218285.63;1;0;6;0;494
838;2024-01-01 07:00:38;94317034.41;8;0;7;0;207
839;2024-01-01 07:00:43;106275927.92;4;2;8;2;459
840;2024-01-01 07:01:26;89105556.88;7;0;4;0;747
841;2024-01-01 07:05:07;73670718.67;3;4;7;4;489
842;2024-01-01 07:07:18;78062366.58;6;0;1;0;567
843;2024-01-01 07:07:34;10093180.77;8;4;7;4;163
844;2024-01-01 07:08:15;99225503.19;1;3;3;3;714
845;2024-01-01 07:08:15;156900899.08;5;0;2;0;766
846;2024-01-01 07:08:25;40357073.72;8;1;6;1;741
847;2024-01-01 07:08:28;66976377.24;2;1;3;1;588
848;2024-01-01 07:08:53;30561682.0;8;1;6;1;1236
849;2024-01-01 07:09:25;14689448.22;2;0;1;0;283
850;2024-01-01 07:10:46;26564759.51;8;0;5;0;141
851;2024-01-01 07:11:45;106393636.66;2;3;6;3;630
852;2024-01-01 07:11:54;106848430.54;5;4;8;4;1049
853;2024-01-01 07:11:57;102863157.16;8;0;7;0;731
854;2024-01-01 07:12:01;161245080.01;4;0;5;0;130
855;2024-01-01 07:12:11;90361023.12;4;4;2;4;994
856;2024-01-01 07:12:28;83860397.81;7;0;4;0;156
857;2024-01-01 07:14:09;166285283.1;2;4;5;4;853
858;2024-01-01 07:14:16;94484312.63;1;0;4;0;767
859;2024-01-01 07:14:47;25153183.91;8;3;1;3;635
860;2024-01-01 07:15:17;73594805.36;4;0;3;0;643
861;2024-01-01 07:16:10;15662169.47;1;4;6;4;844
862;2024-01-01 07:18:25;59434597.46;5;0;7;0;39
863;2024-01-01 07:18:35;70934497.99;7;0;8;0;421
864;2024-01-01 07:18:37;109787408.82;6;3;8;3;564
865;2024-01-01 07:19:10;12432561.06;1;0;8;0;1139
866;2024-01-01 07:20:41;72274167.16;6;0;3;0;987
867;2024-01-01 07:21:05;46171955.29;1;0;2;0;1226
868;2024-01-01 07:21:06;144130391.52;5;0;7;0;901
869;2024-01-01 07:21:41;48278190.74;3;4;8;4;922
870;2024-01-01 07:21:53;153952023.23;7;4;5;4;316
871;2024-01-01 07:22:44;58668624.2;4;0;6;0;874
872;2024-01-01 07:24:22;28043338.27;5;3;7;3;370
873;2024-01-01 07:25:06;40598735.07;8;3;3;3;46
874;2024-01-01 07:25:07;11476126.35;4;3;7;3;385
875;2024-01-01 07:25:08;83087733.91;7;2;6;2;761
876;2024-01-01 07:25:11;10236616.38;5;0;3;0;855
877;2024-01-01 07:25:30;115530790.76;2;0;8;0;1019
878;2024-01-01 07:28:25;74607566.89;2;1;3;1;54
879;2024-01-01 07:28:26;53980413.19;3;2;7;2;30
880;2024-01-01 07:28:47;10346129.04;1;3;8;3;1123
881;2024-01-01 07:28:57;106791206.54;5;0;6;0;200
882;2024-01-01 07:29:04;11810923.85;8;3;4;3;914
883;2024-01-01 07:29:21;117273367.85;5;0;3;0;485
884;2024-01-01 07:29:22;94772592.64;2;0;5;0;1185
885;2024-01-01 07:30:41;73396087.48;4;0;8;0;342
886;2024-01-01 07:31:20;85522882.87;4;3;6;3;1130
887;2024-01-01 07:32:11;72159330.94;5;0;7;0;399
888;2024-01-01 07:32:12;58583458.2;4;0;8;0;1187
889;2024-01-01 07:32:21;26898878.88;2;0;5;0;199
890;2024-01-01 07:32:48;123797975.17;5;0;2;0;694
891;2024-01-01 07:32:55;82637008.88;6;0;5;0;623
892;2024-01-01 07:33:12;84422374.42;2;0;7;0;960
