TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline
366;2024-03-01 17:50:46;12297655.47;1;0;7;0;442;2024-03-02
367;2024-03-01 17:57:43;172855905.0;2;4;7;4;42;2024-03-03
368;2024-03-01 17:57:44;35853190.68;6;0;5;0;40;2024-03-01
369;2024-03-01 17:59:55;84368846.67;4;0;5;0;392;2024-03-03
370;2024-03-01 18:03:46;44941736.71;8;1;7;1;90;2024-03-02
371;2024-03-01 18:04:14;14557699.92;7;1;1;1;63;2024-03-01
372;2024-03-01 18:08:11;225127051.82;6;0;8;0;104;2024-03-02
373;2024-03-01 18:12:40;43332483.3;3;0;5;0;299;2024-03-03
374;2024-03-01 18:13:55;135308918.11;2;0;5;0;203;2024-03-01
375;2024-03-01 18:15:02;54519269.47;3;0;2;0;305;2024-03-01
376;2024-03-01 18:15:57;85894160.35;7;0;1;0;301;2024-03-01
377;2024-03-01 18:17:00;34984396.32;6;1;3;1;381;2024-03-01
378;2024-03-01 18:22:25;120558908.25;5;0;6;0;330;2024-03-01
379;2024-03-01 18:24:54;108812975.1;7;3;6;3;190;2024-03-01
380;2024-03-01 18:25:28;65953259.84;7;0;6;0;229;2024-03-03
381;2024-03-01 18:31:19;84246694.21;4;1;5;1;102;2024-03-02
382;2024-03-01 18:31:24;41229988.82;7;1;5;1;173;2024-03-02
383;2024-03-01 18:32:16;168223507.72;4;1;5;1;137;2024-03-02
384;2024-03-01 18:32:21;20304130.54;5;0;7;0;462;2024-03-01
385;2024-03-01 18:32:55;122277109.05;2;2;3;2;93;2024-03-01
386;2024-03-01 18:41:08;14640509.61;6;1;2;1;147;2024-03-01
387;2024-03-01 18:46:16;137806138.78;8;2;5;2;82;2024-03-01
388;2024-03-01 18:49:45;25649179.61;6;0;8;0;428;2024-03-01
389;2024-03-01 18:53:01;146386930.44;3;0;6;0;44;2024-03-02
390;2024-03-01 18:53:51;45701204.84;3;0;4;0;439;2024-03-01
391;2024-03-01 18:55:54;46902554.43;1;0;2;0;112;2024-03-01
392;2024-03-01 19:03:43;231824051.63;6;0;7;0;465;2024-03-01
393;2024-03-01 19:04:00;84950254.65;2;0;5;0;268;2024-03-03
394;2024-03-01 19:05:03;135308918.11;5;1;2;1;203;2024-03-01
395;2024-03-01 19:08:34;120014798.77;3;4;2;4;171;2024-03-02
396;2024-03-01 19:09:40;17018214.62;8;0;3;0;231;2024-03-01
397;2024-03-01 19:14:06;14891496.82;6;1;8;1;441;2024-03-01
398;2024-03-01 19:16:10;71555309.04;2;0;4;0;363;2024-03-01
399;2024-03-01 19:21:44;35754085.46;1;0;6;0;221;2024-03-01
400;2024-03-01 19:27:33;77649126.14;1;4;2;4;194;2024-03-01
401;2024-03-01 19:29:15;16584235.63;8;0;7;0;290;2024-03-01
402;2024-03-01 19:30:01;136098394.34;3;0;4;0;406;2024-03-02
403;2024-03-01 19:30:32;10381777.34;8;0;7;0;243;2024-03-02
404;2024-03-01 19:33:35;68950671.83;4;0;3;0;29;2024-03-02
405;2024-03-01 19:36:24;60360830.16;8;1;5;1;410;2024-03-02
406;2024-03-01 19:36:38;101723309.86;1;1;3;1;304;2024-03-01
407;2024-03-01 19:39:23;182669358.83;2;3;6;3;432;2024-03-01
408;2024-03-01 19:51:41;94860600.69;6;0;8;0;500;2024-03-02
409;2024-03-01 19:53:32;143422784.38;5;0;4;0;484;2024-03-02
410;2024-03-01 19:54:42;55268272.43;1;1;5;1;197;2024-03-02
411;2024-03-01 19:57:09;56943317.8;5;4;4;4;10;2024-03-01
412;2024-03-01 20:00:40;90118402.98;2;0;8;0;184;2024-03-01
413;2024-03-01 20:03:23;147792728.92;8;2;3;2;26;2024-03-01
414;2024-03-01 20:10:24;76145698.31;6;0;2;0;321;2024-03-02
415;2024-03-01 20:10:48;94565451.42;4;0;1;0;202;2024-03-01
416;2024-03-01 20:13:05;168223507.72;5;0;4;0;137;2024-03-02
417;2024-03-01 20:14:20;224413336.9;6;0;8;0;237;2024-03-01
418;2024-03-01 20:14:58;186866319.43;5;0;8;0;19;2024-03-03
419;2024-03-01 20:16:23;106364614.23;6;0;5;0;139;2024-03-01
420;2024-03-01 20:20:30;39125712.38;1;0;4;0;351;2024-03-02
421;2024-03-01 20:26:18;144315608.32;3;0;6;0;486;2024-03-02
422;2024-03-01 20:30:21;136098394.34;4;2;3;2;406;2024-03-02
423;2024-03-01 20:36:25;41579465.15;3;0;2;0;447;2024-03-02
424;2024-03-01 20:39:00;178327854.54;7;0;5;0;164;2024-03-02
425;2024-03-01 20:43:23;27639370.0;8;3;2;3;126;2024-03-01
426;2024-03-01 20:44:09;23354354.39;2;0;7;0;7;2024-03-03
427;2024-03-01 20:44:40;135113150.99;6;2;7;2;308;2024-03-03
428;2024-03-01 20:46:29;118698829.58;7;4;2;4;325;2024-03-01
429;2024-03-01 20:49:08;55178776.2;8;4;1;4;482;2024-03-01
430;2024-03-01 20:50:34;193658505.14;5;0;2;0;116;2024-03-02
431;2024-03-01 20:50:37;256647444.54;5;0;4;0;450;2024-03-03
432;2024-03-01 20:52:18;45108800.4;7;1;1;1;336;2024-03-02
433;2024-03-01 20:55:18;84246694.21;5;0;4;0;102;2024-03-02
434;2024-03-01 20:55:28;121914263.78;2;4;6;4;267;2024-03-01
435;2024-03-01 20:56:12;26264928.92;5;4;3;4;352;2024-03-01
436;2024-03-01 21:02:53;17018214.62;3;3;8;3;231;2024-03-01
437;2024-03-01 21:05:31;19067929.87;3;0;6;0;264;2024-03-03
438;2024-03-01 21:09:51;48842568.25;6;0;8;0;383;2024-03-02
439;2024-03-01 21:15:15;163813123.35;1;2;7;2;22;2024-03-01
440;2024-03-01 21:18:26;63043348.56;4;2;1;2;17;2024-03-02
441;2024-03-01 21:19:28;26174409.62;2;0;5;0;239;2024-03-02
442;2024-03-01 21:24:06;5347408.92;5;4;8;4;205;2024-03-02
443;2024-03-01 21:26:39;72779563.72;1;3;2;3;167;2024-03-01
444;2024-03-01 21:36:59;99885174.3;7;4;4;4;242;2024-03-01
445;2024-03-01 21:37:05;57296145.36;8;2;2;2;377;2024-03-01
446;2024-03-01 21:37:50;21327953.6;8;0;2;0;370;2024-03-02
447;2024-03-01 21:38:15;17825973.72;6;0;5;0;339;2024-03-01
448;2024-03-01 21:38:53;66557148.5;6;0;5;0;124;2024-03-02
449;2024-03-01 21:39:09;58961303.17;6;0;5;0;364;2024-03-03
450;2024-03-01 21:39:43;12480926.79;4;4;8;4;89;2024-03-02
451;2024-03-01 21:41:42;62354054.03;3;0;1;0;50;2024-03-01
452;2024-03-01 21:41:47;148931090.58;4;2;7;2;488;2024-03-01
453;2024-03-01 21:42:07;43332483.3;5;3;3;3;299;2024-03-03
454;2024-03-01 21:53:12;238761740.95;5;0;6;0;497;2024-03-02
455;2024-03-01 21:58:39;85894160.35;1;1;7;1;301;2024-03-01
456;2024-03-01 21:59:34;65794544.43;8;3;5;3;481;2024-03-01
457;2024-03-01 22:05:33;136475402.93;6;0;5;0;359;2024-03-02
458;2024-03-01 22:15:44;107125216.3;1;0;3;0;92;2024-03-02
459;2024-03-01 22:17:25;161785170.42;4;4;7;4;95;2024-03-01
460;2024-03-01 22:20:07;35853190.68;5;2;6;2;40;2024-03-01
461;2024-03-01 22:21:34;225127051.82;8;4;6;4;104;2024-03-02
462;2024-03-01 22:27:59;130198027.75;3;2;2;2;105;2024-03-03
463;2024-03-01 22:46:28;44692198.58;2;3;1;3;233;2024-03-02
464;2024-03-01 22:51:22;16517258.64;4;1;7;1;23;2024-03-01
465;2024-03-01 22:51:46;17872658.91;2;4;8;4;161;2024-03-01
466;2024-03-01 22:52:01;10563263.91;8;0;6;0;270;2024-03-01
467;2024-03-01 22:54:21;86219239.16;4;0;2;0;430;2024-03-01
468;2024-03-01 22:55:49;69049275.61;4;1;6;1;433;2024-03-01
469;2024-03-01 22:55:56;45701204.84;4;2;3;2;439;2024-03-01
470;2024-03-01 23:00:45;13213614.45;7;0;6;0;94;2024-03-02
471;2024-03-01 23:03:23;222734515.31;5;0;3;0;204;2024-03-01
472;2024-03-01 23:06:16;44692198.58;1;0;2;0;233;2024-03-02
473;2024-03-01 23:06:35;16517258.64;7;0;4;0;23;2024-03-01
474;2024-03-01 23:07:13;69238781.24;6;1;1;1;222;2024-03-02
475;2024-03-01 23:09:33;232134063.82;5;0;4;0;426;2024-03-02
476;2024-03-01 23:11:30;195431623.93;5;0;3;0;76;2024-03-02
477;2024-03-01 23:13:17;256647444.54;4;1;5;1;450;2024-03-03
478;2024-03-01 23:16:35;81624657.99;8;2;4;2;77;2024-03-03
479;2024-03-01 23:18:27;47336184.99;1;0;4;0;223;2024-03-01
480;2024-03-01 23:19:37;62166828.16;2;0;4;0;338;2024-03-01
481;2024-03-01 23:20:41;21327953.6;2;3;8;3;370;2024-03-02
482;2024-03-01 23:23:26;14640509.61;2;0;6;0;147;2024-03-01
483;2024-03-01 23:33:10;36077314.69;3;0;2;0;36;2024-03-01
484;2024-03-01 23:37:18;20544334.14;5;3;8;3;435;2024-03-01
485;2024-03-01 23:38:47;14643339.51;6;1;4;1;324;2024-03-03
486;2024-03-01 23:38:59;133210687.27;6;0;7;0;43;2024-03-02
487;2024-03-01 23:42:14;12751174.82;1;0;3;0;259;2024-03-01
488;2024-03-01 23:44:24;60462436.04;3;1;6;1;144;2024-03-02
489;2024-03-01 23:44:56;114601567.78;2;3;7;3;346;2024-03-02
490;2024-03-01 23:48:36;179300565.87;6;0;7;0;292;2024-03-02
491;2024-03-01 23:50:04;86219239.16;2;1;4;1;430;2024-03-01
492;2024-03-02 00:01:22;51968665.41;6;4;5;4;495;2024-03-03
493;2024-03-02 00:02:37;14088667.7;8;0;3;0;405;2024-03-02
494;2024-03-02 00:03:18;283799651.89;5;0;8;0;474;2024-03-03
495;2024-03-02 00:03:26;6429695.72;8;0;1;0;343;2024-03-01
496;2024-03-02 00:04:24;136650923.95;6;0;1;0;58;2024-03-03
497;2024-03-02 00:04:28;62260451.62;6;0;2;0;114;2024-03-03
498;2024-03-02 00:05:49;15757094.89;8;0;1;0;64;2024-03-04
499;2024-03-02 00:06:49;6999527.35;7;3;8;3;72;2024-03-03
500;2024-03-02 00:10:03;28300139.58;2;3;7;3;192;2024-03-03
501;2024-03-02 00:11:03;18075153.1;1;0;2;0;79;2024-03-03
502;2024-03-02 00:12:09;141551902.93;6;0;1;0;228;2024-03-03
503;2024-03-02 00:12:27;91365391.01;5;0;2;0;371;2024-03-02
504;2024-03-02 00:13:23;78532076.48;3;3;1;3;470;2024-03-02
505;2024-03-02 00:13:35;60990318.89;4;3;7;3;193;2024-03-02
506;2024-03-02 00:14:09;148157081.03;1;2;2;2;37;2024-03-02
507;2024-03-02 00:15:09;51135733.32;6;0;7;0;211;2024-03-03
508;2024-03-02 00:15:45;110655487.52;6;0;2;0;271;2024-03-03
509;2024-03-02 00:16:27;12037577.62;5;2;8;2;232;2024-03-03
510;2024-03-02 00:18:12;154562961.5;5;3;2;3;32;2024-03-02
511;2024-03-02 00:18:49;262886959.75;5;0;4;0;350;2024-03-02
512;2024-03-02 00:22:59;85358375.23;6;0;2;0;128;2024-03-03
513;2024-03-02 00:25:13;16763423.77;2;3;8;3;261;2024-03-04
514;2024-03-02 00:26:21;111714878.75;3;3;2;3;307;2024-03-02
515;2024-03-02 00:26:35;145412950.68;6;0;3;0;362;2024-03-03
516;2024-03-02 00:27:36;74678712.41;1;0;3;0;427;2024-03-04
517;2024-03-02 00:30:24;11716584.36;2;3;8;3;140;2024-03-02
518;2024-03-02 00:31:35;23012001.74;8;2;4;2;409;2024-03-02
519;2024-03-02 00:32:01;5511260.61;4;1;8;1;446;2024-03-02
520;2024-03-02 00:32:05;34597299.37;6;3;1;3;281;2024-03-02
521;2024-03-02 00:34:12;15869732.84;3;0;8;0;52;2024-03-03
522;2024-03-02 00:34:48;156722324.68;2;0;7;0;53;2024-03-03
523;2024-03-02 00:36:39;85760860.09;6;0;7;0;78;2024-03-03
524;2024-03-02 00:37:27;90837157.52;4;0;1;0;87;2024-03-02
525;2024-03-02 00:38:26;297189781.82;7;3;5;3;448;2024-03-03
526;2024-03-02 00:39:04;36155801.42;7;4;2;4;296;2024-03-02
527;2024-03-02 00:39:56;222062966.62;6;0;3;0;476;2024-03-02
528;2024-03-02 00:40:04;93443833.65;3;0;2;0;131;2024-03-03
529;2024-03-02 00:49:36;102982227.19;3;0;7;0;323;2024-03-04
530;2024-03-02 00:49:55;154520808.18;2;3;7;3;369;2024-03-03
531;2024-03-02 00:51:53;38084234.98;2;4;4;4;378;2024-03-02
532;2024-03-02 00:52:21;25863629.56;5;1;2;1;357;2024-03-02
533;2024-03-02 00:53:35;44684780.24;7;0;1;0;16;2024-03-03
534;2024-03-02 00:54:43;104495620.71;6;0;5;0;206;2024-03-03
535;2024-03-02 00:55:07;71889615.59;3;0;5;0;455;2024-03-03
536;2024-03-02 00:55:27;55075971.65;2;0;5;0;138;2024-03-02
537;2024-03-02 00:55:52;153775725.96;6;0;4;0;123;2024-03-03
538;2024-03-02 00:57:10;18831368.9;4;1;1;1;475;2024-03-03
539;2024-03-02 00:57:14;64957667.05;1;3;4;3;269;2024-03-02
540;2024-03-02 00:57:21;2447971.22;5;4;8;4;316;2024-03-03
541;2024-03-02 00:58:09;6828372.36;1;2;8;2;345;2024-03-03
542;2024-03-02 00:58:25;71865551.71;5;3;1;3;73;2024-03-02
543;2024-03-02 00:58:31;161187322.23;6;0;8;0;46;2024-03-02
544;2024-03-02 00:59:25;12318807.62;8;2;6;2;356;2024-03-02
545;2024-03-02 00:59:31;87166038.5;3;0;8;0;473;2024-03-02
546;2024-03-02 01:01:20;121162368.51;1;3;4;3;373;2024-03-02
547;2024-03-02 01:01:22;15234137.24;5;2;8;2;394;2024-03-02
548;2024-03-02 01:02:27;88817917.29;7;0;4;0;273;2024-03-03
549;2024-03-02 01:02:42;126824609.95;3;0;2;0;464;2024-03-02
550;2024-03-02 01:02:44;19527277.02;3;3;8;3;288;2024-03-03
551;2024-03-02 01:02:51;37678294.94;2;0;7;0;468;2024-03-03
552;2024-03-02 01:04:15;153775725.96;4;1;6;1;123;2024-03-03
553;2024-03-02 01:05:03;116016574.57;2;0;6;0;306;2024-03-03
554;2024-03-02 01:05:50;41735595.23;6;2;1;2;21;2024-03-02
555;2024-03-02 01:08:29;114354000.34;3;0;7;0;117;2024-03-02
556;2024-03-02 01:09:21;27582716.23;7;3;3;3;303;2024-03-03
557;2024-03-02 01:10:26;115017437.5;5;0;3;0;108;2024-03-02
558;2024-03-02 01:11:01;118579683.13;2;0;1;0;83;2024-03-03
559;2024-03-02 01:11:03;63608053.63;4;0;8;0;413;2024-03-04
560;2024-03-02 01:12:16;29396085.32;1;3;2;3;389;2024-03-03
561;2024-03-02 01:12:18;215290917.83;1;2;5;2;255;2024-03-03
562;2024-03-02 01:15:16;51968665.41;5;0;6;0;495;2024-03-03
563;2024-03-02 01:15:47;61073125.86;6;0;8;0;407;2024-03-03
564;2024-03-02 01:16:10;85687003.85;3;3;6;3;436;2024-03-03
565;2024-03-02 01:17:13;93713576.65;7;1;6;1;335;2024-03-02
566;2024-03-02 01:17:18;108191266.67;2;0;1;0;45;2024-03-03
567;2024-03-02 01:18:38;40621394.33;2;0;1;0;56;2024-03-02
568;2024-03-02 01:19:40;210062929.9;6;0;7;0;66;2024-03-03
569;2024-03-02 01:20:41;9836711.74;4;1;7;1;122;2024-03-03
570;2024-03-02 01:20:49;51116224.37;6;4;3;4;180;2024-03-02
571;2024-03-02 01:22:28;11132793.63;4;0;1;0;320;2024-03-03
572;2024-03-02 01:23:33;141476298.07;4;1;3;1;445;2024-03-02
573;2024-03-02 01:25:31;58884597.68;1;3;4;3;155;2024-03-02
574;2024-03-02 01:25:32;12037577.62;8;0;5;0;232;2024-03-03
575;2024-03-02 01:25:48;51135733.32;7;3;6;3;211;2024-03-03
576;2024-03-02 01:25:56;33099591.38;7;2;4;2;449;2024-03-01
577;2024-03-02 01:27:35;104495620.71;5;2;6;2;206;2024-03-03
578;2024-03-02 01:28:15;25863629.56;2;0;5;0;357;2024-03-02
579;2024-03-02 01:29:52;153227268.43;6;3;7;3;293;2024-03-04
580;2024-03-02 01:34:58;43217321.81;7;2;4;2;187;2024-03-02
581;2024-03-02 01:35:15;90551233.82;4;3;7;3;181;2024-03-03
582;2024-03-02 01:35:48;91687594.91;4;0;1;0;319;2024-03-02
583;2024-03-02 01:44:37;18246709.06;8;0;7;0;494;2024-03-02
584;2024-03-02 01:48:52;92192616.59;7;0;1;0;479;2024-03-03
585;2024-03-02 01:49:18;77450073.7;1;3;4;3;130;2024-03-03
586;2024-03-02 01:56:43;153227268.43;7;0;6;0;293;2024-03-04
587;2024-03-02 01:57:29;27481261.17;5;0;1;0;287;2024-03-02
588;2024-03-02 01:59:38;94433838.72;4;4;5;4;355;2024-03-02
589;2024-03-02 02:08:59;89354704.4;5;3;6;3;136;2024-03-03
590;2024-03-02 02:12:27;71865551.71;1;0;5;0;73;2024-03-02
591;2024-03-02 02:14:35;78041176.81;8;2;1;2;285;2024-03-02
592;2024-03-02 02:17:48;68386607.97;8;2;7;2;215;2024-03-02
593;2024-03-02 02:17:59;90837157.52;1;1;4;1;87;2024-03-02
594;2024-03-02 02:22:55;53077733.93;5;0;1;0;75;2024-03-02
595;2024-03-02 02:23:04;25207800.92;1;0;4;0;183;2024-03-03
596;2024-03-02 02:25:41;79271093.55;1;0;2;0;182;2024-03-01
597;2024-03-02 02:28:06;94244970.66;4;0;2;0;27;2024-03-02
598;2024-03-02 02:31:24;55803989.94;3;1;4;1;380;2024-03-02
599;2024-03-02 02:33:17;182960931.88;3;4;5;4;51;2024-03-04
600;2024-03-02 02:39:11;85760860.09;7;2;6;2;78;2024-03-03
601;2024-03-02 02:53:12;18869555.19;7;1;1;1;166;2024-03-02
602;2024-03-02 02:55:30;107043330.77;3;2;1;2;395;2024-03-03
603;2024-03-02 02:57:10;15234137.24;8;0;5;0;394;2024-03-02
604;2024-03-02 03:01:52;72102733.03;1;0;3;0;176;2024-03-03
605;2024-03-02 03:03:30;129984559.83;8;4;5;4;67;2024-03-02
606;2024-03-02 03:05:15;111967543.88;3;1;4;1;127;2024-03-03
607;2024-03-02 03:14:01;56459185.21;6;3;3;3;217;2024-03-02
608;2024-03-02 03:23:22;4956418.67;2;1;8;1;172;2024-03-03
609;2024-03-02 03:24:38;109819123.37;5;0;2;0;372;2024-03-02
610;2024-03-02 03:24:50;161104738.99;7;0;5;0;252;2024-03-03
611;2024-03-02 03:26:03;56005045.43;3;1;7;1;498;2024-03-02
612;2024-03-02 03:26:38;46060924.2;3;3;4;3;263;2024-03-02
613;2024-03-02 03:29:11;15869732.84;8;4;3;4;52;2024-03-03
614;2024-03-02 03:29:18;127025588.1;2;0;1;0;213;2024-03-03
615;2024-03-02 03:33:50;190197825.96;5;0;3;0;315;2024-03-04
616;2024-03-02 03:40:04;84051683.44;4;0;8;0;311;2024-03-02
617;2024-03-02 03:40:50;136254599.31;3;0;4;0;249;2024-03-02
618;2024-03-02 03:41:39;107398592.19;5;0;1;0;309;2024-03-03
619;2024-03-02 03:52:42;36155801.42;2;0;7;0;296;2024-03-02
620;2024-03-02 03:54:33;78876166.71;1;1;6;1;70;2024-03-03
621;2024-03-02 03:56:29;19621642.5;8;0;7;0;59;2024-03-03
622;2024-03-02 04:05:43;287713173.25;1;2;5;2;416;2024-03-02
623;2024-03-02 04:11:53;17005933.71;1;2;5;2;360;2024-03-02
624;2024-03-02 04:12:30;151075408.09;7;0;5;0;337;2024-03-02
625;2024-03-02 04:13:52;120798728.09;1;0;2;0;365;2024-03-02
626;2024-03-02 04:14:03;27481261.17;1;4;5;4;287;2024-03-02
627;2024-03-02 04:20:01;37129606.74;3;0;4;0;257;2024-03-03
628;2024-03-02 04:29:10;11360380.13;8;0;1;0;344;2024-03-03
629;2024-03-02 04:35:23;78350489.82;7;0;5;0;153;2024-03-02
630;2024-03-02 04:39:53;156722324.68;7;4;2;4;53;2024-03-03
631;2024-03-02 04:40:21;93443833.65;2;4;3;4;131;2024-03-03
632;2024-03-02 04:43:56;3245846.98;8;0;1;0;33;2024-03-03
633;2024-03-02 04:44:52;46896337.82;4;0;6;0;208;2024-03-03
634;2024-03-02 04:50:54;241424950.39;1;3;5;3;477;2024-03-03
635;2024-03-02 04:53:32;233669110.13;7;2;5;2;454;2024-03-01
636;2024-03-02 04:56:05;63043348.56;1;0;4;0;17;2024-03-02
637;2024-03-02 04:57:42;37129606.74;4;3;3;3;257;2024-03-03
638;2024-03-02 05:00:59;156816518.06;2;0;6;0;207;2024-03-02
639;2024-03-02 05:01:11;24610586.47;2;4;5;4;169;2024-03-03
640;2024-03-02 05:01:13;17664697.56;4;1;8;1;141;2024-03-02
641;2024-03-02 05:02:55;35865278.18;7;0;2;0;85;2024-03-02
642;2024-03-02 05:08:06;127188329.3;3;0;4;0;5;2024-03-02
643;2024-03-02 05:09:55;21967833.68;1;0;3;0;274;2024-03-01
644;2024-03-02 05:13:38;118579683.13;1;3;2;3;83;2024-03-03
645;2024-03-02 05:14:50;58884597.68;4;0;1;0;155;2024-03-02
646;2024-03-02 05:16:06;15757094.89;1;1;8;1;64;2024-03-04
647;2024-03-02 05:21:22;46328099.32;2;1;4;1;198;2024-03-03
648;2024-03-02 05:22:28;27245618.07;4;0;6;0;30;2024-03-02
649;2024-03-02 05:27:12;61073125.86;8;3;6;3;407;2024-03-03
650;2024-03-02 05:29:03;180228646.0;1;2;5;2;100;2024-03-02
651;2024-03-02 05:29:28;102311560.94;6;4;1;4;286;2024-03-02
652;2024-03-02 05:30:49;81512688.72;4;0;2;0;8;2024-03-03
653;2024-03-02 05:33:23;199542165.68;7;4;5;4;444;2024-03-02
654;2024-03-02 05:35:08;78350489.82;5;3;7;3;153;2024-03-02
655;2024-03-02 05:38:00;80753821.45;6;4;1;4;440;2024-03-02
656;2024-03-02 05:40:00;92651542.76;3;0;5;0;3;2024-03-02
657;2024-03-02 05:45:12;284501467.69;7;4;5;4;342;2024-03-02
658;2024-03-02 05:47:05;136254599.31;4;1;3;1;249;2024-03-02
659;2024-03-02 05:48:40;102982227.19;7;4;3;4;323;2024-03-04
660;2024-03-02 05:51:39;142445775.88;3;0;2;0;18;2024-03-03
661;2024-03-02 05:57:38;90622455.38;4;0;5;0;35;2024-03-02
662;2024-03-02 05:58:26;46060924.2;4;0;3;0;263;2024-03-02
663;2024-03-02 05:59:25;123531384.2;3;0;7;0;398;2024-03-03
664;2024-03-02 05:59:34;127778270.57;8;3;6;3;152;2024-03-04
665;2024-03-02 06:01:54;43208966.19;7;0;4;0;485;2024-03-04
666;2024-03-02 06:01:58;222062966.62;3;2;6;2;476;2024-03-02
667;2024-03-02 06:02:24;29396085.32;2;0;1;0;389;2024-03-03
668;2024-03-02 06:03:00;63043012.63;2;2;1;2;200;2024-03-02
669;2024-03-02 06:04:03;59158823.28;5;1;1;1;368;2024-03-03
670;2024-03-02 06:04:36;167631639.92;6;0;1;0;250;2024-03-02
671;2024-03-02 06:06:35;65096376.53;1;0;5;0;103;2024-03-01
672;2024-03-02 06:20:14;112239843.84;3;0;7;0;241;2024-03-02
673;2024-03-02 06:21:53;119244852.98;5;0;3;0;101;2024-03-03
674;2024-03-02 06:22:15;43208966.19;4;1;7;1;485;2024-03-04
675;2024-03-02 06:26:11;161187322.23;8;4;6;4;46;2024-03-02
676;2024-03-02 06:26:17;221088322.5;8;3;6;3;294;2024-03-04
677;2024-03-02 06:26:19;43217321.81;4;0;7;0;187;2024-03-02
678;2024-03-02 06:28:35;14088667.7;3;4;8;4;405;2024-03-02
679;2024-03-02 06:32:40;55803989.94;4;0;3;0;380;2024-03-02
680;2024-03-02 06:33:11;94433838.72;5;0;4;0;355;2024-03-02
681;2024-03-02 06:39:13;28539525.21;6;0;7;0;4;2024-03-02
682;2024-03-02 06:39:26;85758205.55;1;0;5;0;209;2024-03-01
683;2024-03-02 06:41:08;154520808.18;7;0;2;0;369;2024-03-03
684;2024-03-02 06:43:12;48149442.58;3;0;4;0;283;2024-03-02
685;2024-03-02 06:59:06;8934202.19;8;0;3;0;366;2024-03-02
686;2024-03-02 07:00:53;66435888.77;8;4;1;4;149;2024-03-02
687;2024-03-02 07:03:50;115293174.39;2;4;4;4;110;2024-03-02
688;2024-03-02 07:04:07;62260451.62;2;3;6;3;114;2024-03-03
689;2024-03-02 07:07:45;2061244.97;3;1;8;1;80;2024-03-02
690;2024-03-02 07:13:05;114227739.79;7;1;4;1;459;2024-03-03
691;2024-03-02 07:13:58;137867853.8;4;2;6;2;278;2024-03-03
692;2024-03-02 07:22:42;141967992.89;5;1;7;1;156;2024-03-04
693;2024-03-02 07:31:03;11716584.36;8;0;2;0;140;2024-03-02
694;2024-03-02 07:33:39;191645058.32;8;1;5;1;226;2024-03-03
695;2024-03-02 07:36:34;68656215.29;1;0;7;0;298;2024-03-04
696;2024-03-02 07:36:46;18535357.32;8;0;1;0;178;2024-03-02
697;2024-03-02 07:40:53;85984536.37;3;2;2;2;106;2024-03-03
698;2024-03-02 07:44:24;11360380.13;1;2;8;2;344;2024-03-03
699;2024-03-02 07:52:43;78041176.81;1;0;8;0;285;2024-03-02
700;2024-03-02 07:56:15;205541936.91;6;0;3;0;157;2024-03-02
701;2024-03-02 07:57:29;111967543.88;4;0;3;0;127;2024-03-03
702;2024-03-02 08:02:11;19532024.0;8;0;4;0;258;2024-03-03
703;2024-03-02 08:02:35;59359973.43;6;1;7;1;333;2024-03-03
704;2024-03-02 08:05:02;46896337.82;6;4;4;4;208;2024-03-03
705;2024-03-02 08:07:14;167631639.92;1;2;6;2;250;2024-03-02
706;2024-03-02 08:07:20;125828140.43;6;0;5;0;434;2024-03-02
707;2024-03-02 08:07:31;262847197.55;1;1;5;1;134;2024-03-03
708;2024-03-02 08:09:10;262886959.75;4;2;5;2;350;2024-03-02
709;2024-03-02 08:10:22;221153472.65;1;1;6;1;47;2024-03-02
710;2024-03-02 08:14:20;297189781.82;5;0;7;0;448;2024-03-03
711;2024-03-02 08:17:00;61547939.14;8;2;1;2;418;2024-03-03
712;2024-03-02 08:17:57;34597299.37;1;0;6;0;281;2024-03-02
713;2024-03-02 08:18:02;56459185.21;3;0;6;0;217;2024-03-02
714;2024-03-02 08:30:31;106190299.14;4;4;5;4;466;2024-03-04
715;2024-03-02 08:37:42;103303208.34;8;1;3;1;12;2024-03-03
716;2024-03-02 08:37:46;14643339.51;4;0;6;0;324;2024-03-03
717;2024-03-02 08:39:25;179885290.71;6;0;2;0;246;2024-03-02
718;2024-03-02 08:45:23;182960931.88;5;0;3;0;51;2024-03-04
719;2024-03-02 08:45:41;32078134.68;5;0;6;0;20;2024-03-01
720;2024-03-02 08:45:57;127025588.1;1;2;2;2;213;2024-03-03
721;2024-03-02 08:54:23;191645058.32;5;0;8;0;226;2024-03-03
722;2024-03-02 08:56:34;64957667.05;4;0;1;0;269;2024-03-02
723;2024-03-02 08:57:52;114227739.79;4;0;7;0;459;2024-03-03
724;2024-03-02 08:59:17;71155572.07;2;0;3;0;469;2024-03-03
725;2024-03-02 09:00:20;16763423.77;8;0;2;0;261;2024-03-04
726;2024-03-02 09:09:44;106190299.14;5;0;4;0;466;2024-03-04
727;2024-03-02 09:15:22;35882759.64;5;3;3;3;159;2024-03-03
728;2024-03-02 09:18:46;127778270.57;6;0;8;0;152;2024-03-04
729;2024-03-02 09:22:03;284501467.69;5;0;7;0;342;2024-03-02
730;2024-03-02 09:25:15;82420526.71;3;0;1;0;423;2024-03-02
731;2024-03-02 09:27:38;32049357.66;3;2;1;2;490;2024-03-02
732;2024-03-02 09:30:36;126941132.01;1;0;2;0;312;2024-03-02
